file,{C3H4-D2CP80AI-5718DSCO},01/06/2010 10:56:17,ACM2278,PC-8431,C:\ACM2278\5Y621TSI.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 In absence of Klein, David Kahne became the interim head of Reprise. During the two hundred-date tour supporting A.M., Tweedy began to write songs for a second album."
file,{D9Y8-H2BG54QV-7508YIPY},01/06/2010 11:47:12,ACM2278,PC-8431,C:\ACM2278\5Y621TSI.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 In absence of Klein, David Kahne became the interim head of Reprise. During the two hundred-date tour supporting A.M., Tweedy began to write songs for a second album."
file,{I9X5-X0MJ95RH-8339OOFL},01/07/2010 16:08:06,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{W4B8-G3SR96BM-5990WOIJ},01/13/2010 10:32:30,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{H7J6-J2UJ08EE-9348JURC},01/20/2010 12:49:09,ACM2278,PC-8431,C:\55X1537\RQYMRD38.pdf,File Open,False,False,"25-50-44-46-2D Smaller zones include the Garibaldi Lake volcanic field surrounding Garibaldi Lake and the Bridge River Cones on the northern flank of the upper Bridge River. The dacite volcanics composing Mount Fee contain brown volcanic glass as much as 70% and vesicular textures as much as 15%. The central portion contains at least five volcanoes situated at the Powder Mountain Icefield. However, its severe terrain makes it challenging to develop a proposed 100 megawatt power station in the area."
file,{A8P5-G7YY60TW-2033OJQN},01/20/2010 13:20:47,ACM2278,PC-8431,C:\55X1537\RQYMRD38.pdf,File Open,False,False,"25-50-44-46-2D Smaller zones include the Garibaldi Lake volcanic field surrounding Garibaldi Lake and the Bridge River Cones on the northern flank of the upper Bridge River. The dacite volcanics composing Mount Fee contain brown volcanic glass as much as 70% and vesicular textures as much as 15%. The central portion contains at least five volcanoes situated at the Powder Mountain Icefield. However, its severe terrain makes it challenging to develop a proposed 100 megawatt power station in the area."
file,{C0B8-L6KF95DB-3131PKII},01/21/2010 11:04:54,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{M8U6-G3DQ48KW-7454RUUV},01/21/2010 13:25:30,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{J9X5-W5RK07NU-8038TXOG},01/25/2010 07:28:55,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{C4R9-C5BS56HG-2669VDVC},01/25/2010 07:37:58,ACM2278,PC-8431,C:\88dn4W2\VERSPUY6.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 However, ingestion of stronger solutions is dangerous to human and animal life. The 16th-century German alchemist Andreas Libavius described such a procedure, and he compared the glacial acetic acid produced by this means to vinegar. Its solvent properties are mainly of value in the production of dimethyl terephthalate. At that time, Germany was producing 10,000 tons of glacial acetic acid, around 30% of which was used for the manufacture of indigo dye."
file,{I5P6-T1UZ64QX-8636XAXH},01/25/2010 07:37:58,ACM2278,PC-8431,C:\ACM2278\5Y621TSI.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 In absence of Klein, David Kahne became the interim head of Reprise. During the two hundred-date tour supporting A.M., Tweedy began to write songs for a second album."
file,{A6C5-Y5XU39TT-3906VYME},01/29/2010 12:34:49,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{N0H9-I2TG46NP-2489WNYF},02/01/2010 16:37:57,ACM2278,PC-8431,C:\526nhn8\VGU196NP.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Expecting them to say they were with the caravan, the Muslims were horrified to hear them say they were with the main Quraishi army. The death of the last of the Badr veterans occurred during the First Islamic civil war. Vesicular textures are up to 5%, suggesting that the lava erupted subaerially. As a result, volcano monitoring is less important than dealing with other natural processes, including tsunamis, earthquakes and landslides."
file,{S5P1-C1HJ31TO-4761MCAW},02/03/2010 12:41:37,ACM2278,PC-8431,C:\55X1537\NK1LT857.txt,File Open,False,False,"41-5A-58-31 Manning, feeling stifled in Portsmouth, had already made efforts to move to the capital, but her meeting with Miles made her more determined. In contrast, Manning was reticent and uncomfortable in social settings, and remained in the background. The couple's time in Bucharest coincided with the rise of fascist and totalitarian power within ostensibly neutral Romania, while war threatened from without, driving thousands of refugees within its borders. A portion of the southwestern flank of Mount Fee comprises no volcanic glass, but rather composed of an abnormal cryptocrystalline matrix. Microxenocrysts of orthoclase likely exist in andesite at Ring Mountain."
file,{Q6O9-I1HW64TN-6198ZSJJ},02/04/2010 15:02:31,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{K4Q8-J3HH97JB-2074CFXL},02/05/2010 14:02:54,ACM2278,PC-8431,C:\55X1537\7S05TCTL.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 As a result, when Muhammad marched into Mecca six years later, it was Abu Sufyan who helped negotiate its peaceful surrender. Muslim losses are commonly listed at fourteen killed, about 4% of their engaged forces."
file,{D3K2-E8RZ69DG-2370VYNP},02/05/2010 14:04:56,ACM2278,PC-8431,C:\88dn4W2\HCSPWBEK.pdf,File Open,False,False,"25-50-44-46-2D After they descended from 'Aqanqal, the Meccans set up another camp inside the valley. At Badr, the Muslim forces had allegedly maintained firm discipline, whereas at Uhud they broke ranks to pursue the Meccans, allowing Meccan cavalry to flank and rout their army. At this stage in the war, the Germans were advancing apparently unstoppably across the desert towards Egypt, and Cairo was rife with rumours and alarms. Harriet Pringle, for example, moves through processes of self-discovery and empowerment as an individual rather than in feminist solidarity with her sex."
file,{M3P8-S3OH79AF-2600PETM},02/05/2010 14:04:56,ACM2278,PC-8431,C:\55X1537\7S05TCTL.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 As a result, when Muhammad marched into Mecca six years later, it was Abu Sufyan who helped negotiate its peaceful surrender. Muslim losses are commonly listed at fourteen killed, about 4% of their engaged forces."
file,{C4V8-K0UR97UK-3512FHPC},02/09/2010 11:01:31,ACM2278,PC-8431,C:\55X1537\RQYMRD38.pdf,File Open,False,False,"25-50-44-46-2D Smaller zones include the Garibaldi Lake volcanic field surrounding Garibaldi Lake and the Bridge River Cones on the northern flank of the upper Bridge River. The dacite volcanics composing Mount Fee contain brown volcanic glass as much as 70% and vesicular textures as much as 15%. The central portion contains at least five volcanoes situated at the Powder Mountain Icefield. However, its severe terrain makes it challenging to develop a proposed 100 megawatt power station in the area."
file,{W8Q0-C3EU40LZ-6024HCCK},02/09/2010 11:01:31,ACM2278,PC-8431,C:\55X1537\NK1LT857.txt,File Open,False,False,"41-5A-58-31 Manning, feeling stifled in Portsmouth, had already made efforts to move to the capital, but her meeting with Miles made her more determined. In contrast, Manning was reticent and uncomfortable in social settings, and remained in the background. The couple's time in Bucharest coincided with the rise of fascist and totalitarian power within ostensibly neutral Romania, while war threatened from without, driving thousands of refugees within its borders. A portion of the southwestern flank of Mount Fee comprises no volcanic glass, but rather composed of an abnormal cryptocrystalline matrix. Microxenocrysts of orthoclase likely exist in andesite at Ring Mountain."
file,{Y3O7-Y6AJ58WC-3395XCYM},02/09/2010 11:16:45,ACM2278,PC-8431,C:\526nhn8\VGU196NP.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Expecting them to say they were with the caravan, the Muslims were horrified to hear them say they were with the main Quraishi army. The death of the last of the Badr veterans occurred during the First Islamic civil war. Vesicular textures are up to 5%, suggesting that the lava erupted subaerially. As a result, volcano monitoring is less important than dealing with other natural processes, including tsunamis, earthquakes and landslides."
file,{M2D4-J3UR94DY-7606MMZL},02/15/2010 14:54:19,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{G3Q6-S4BB55MV-6199WWLE},02/15/2010 14:57:33,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{E8J0-R5VY46JU-0059CFBZ},02/17/2010 09:42:48,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{S8H7-C4PR18TM-4107QPVY},02/19/2010 14:32:27,ACM2278,PC-8431,C:\88dn4W2\HCSPWBEK.pdf,File Open,False,False,"25-50-44-46-2D After they descended from 'Aqanqal, the Meccans set up another camp inside the valley. At Badr, the Muslim forces had allegedly maintained firm discipline, whereas at Uhud they broke ranks to pursue the Meccans, allowing Meccan cavalry to flank and rout their army. At this stage in the war, the Germans were advancing apparently unstoppably across the desert towards Egypt, and Cairo was rife with rumours and alarms. Harriet Pringle, for example, moves through processes of self-discovery and empowerment as an individual rather than in feminist solidarity with her sex."
file,{T1E1-J1QH36ZK-0150MRXS},02/22/2010 16:43:29,ACM2278,PC-8431,C:\88dn4W2\HCSPWBEK.pdf,File Open,False,False,"25-50-44-46-2D After they descended from 'Aqanqal, the Meccans set up another camp inside the valley. At Badr, the Muslim forces had allegedly maintained firm discipline, whereas at Uhud they broke ranks to pursue the Meccans, allowing Meccan cavalry to flank and rout their army. At this stage in the war, the Germans were advancing apparently unstoppably across the desert towards Egypt, and Cairo was rife with rumours and alarms. Harriet Pringle, for example, moves through processes of self-discovery and empowerment as an individual rather than in feminist solidarity with her sex."
file,{W4I0-W8AY16LO-8939BVGW},02/24/2010 17:19:30,ACM2278,PC-8431,C:\88dn4W2\HCSPWBEK.pdf,File Open,False,False,"25-50-44-46-2D After they descended from 'Aqanqal, the Meccans set up another camp inside the valley. At Badr, the Muslim forces had allegedly maintained firm discipline, whereas at Uhud they broke ranks to pursue the Meccans, allowing Meccan cavalry to flank and rout their army. At this stage in the war, the Germans were advancing apparently unstoppably across the desert towards Egypt, and Cairo was rife with rumours and alarms. Harriet Pringle, for example, moves through processes of self-discovery and empowerment as an individual rather than in feminist solidarity with her sex."
file,{V7Z4-D5AK71BU-5853ROMO},03/01/2010 07:44:21,ACM2278,PC-8431,C:\ACM2278\BF2GU4CA.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Statistics showing the composition of juvenile inmates shortly before their liberation reveal the following major child/prisoner sub-groups: 5,809 foreign civilian labourers, 5,055 political prisoners, 3,654 Jews, and 330 Russian POWs. At the end of the war the list included 101 camps (including 49 major sub-camps) which covered most of modern Austria, from Mittersill south of Salzburg to Schwechat east of Vienna and from Passau on the pre-war Austro-German border to the Loibl Pass on the border with Yugoslavia. The payload integration program was responsible for determining how the various demands of these customers could be satisfied, and how mixed payloads could best be physically accommodated within the cargo bay of the shuttle. ""Maybe,"" said Lunney over thirty years later, ""we had gotten a little overconfident""."
file,{V6H1-T2MX80OD-6648CCBI},03/04/2010 14:37:06,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{I5X1-T6LK84PR-4616BPVT},03/08/2010 07:41:16,ACM2278,PC-8431,C:\ACM2278\BF2GU4CA.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Statistics showing the composition of juvenile inmates shortly before their liberation reveal the following major child/prisoner sub-groups: 5,809 foreign civilian labourers, 5,055 political prisoners, 3,654 Jews, and 330 Russian POWs. At the end of the war the list included 101 camps (including 49 major sub-camps) which covered most of modern Austria, from Mittersill south of Salzburg to Schwechat east of Vienna and from Passau on the pre-war Austro-German border to the Loibl Pass on the border with Yugoslavia. The payload integration program was responsible for determining how the various demands of these customers could be satisfied, and how mixed payloads could best be physically accommodated within the cargo bay of the shuttle. ""Maybe,"" said Lunney over thirty years later, ""we had gotten a little overconfident""."
file,{P8P4-T3NM91UH-8395LBZG},03/09/2010 14:29:24,ACM2278,PC-8431,C:\55X1537\7S05TCTL.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 As a result, when Muhammad marched into Mecca six years later, it was Abu Sufyan who helped negotiate its peaceful surrender. Muslim losses are commonly listed at fourteen killed, about 4% of their engaged forces."
file,{G1H1-C4QA20GE-5107ECEM},03/22/2010 16:59:42,ACM2278,PC-8431,C:\526nhn8\88YW0ABY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 DC had trouble selling ad space in issues of Watchmen, which left an extra eight to nine pages per issue. Assembled under the supervision of Dave Gibbons, Absolute Watchmen included the Graphitti materials, as well as restored and recolored art by John Higgins. The presence of water in vinegar has such a profound effect on acetic acid's properties that for centuries chemists believed that glacial acetic acid and the acid found in vinegar were two different substances. Other substitution derivatives include acetic anhydride; this anhydride is produced by loss of water from two molecules of acetic acid."
file,{Z6Y5-Z3MH43QH-4904PVNI},03/29/2010 17:18:44,ACM2278,PC-8431,C:\ACM2278\BF2GU4CA.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Statistics showing the composition of juvenile inmates shortly before their liberation reveal the following major child/prisoner sub-groups: 5,809 foreign civilian labourers, 5,055 political prisoners, 3,654 Jews, and 330 Russian POWs. At the end of the war the list included 101 camps (including 49 major sub-camps) which covered most of modern Austria, from Mittersill south of Salzburg to Schwechat east of Vienna and from Passau on the pre-war Austro-German border to the Loibl Pass on the border with Yugoslavia. The payload integration program was responsible for determining how the various demands of these customers could be satisfied, and how mixed payloads could best be physically accommodated within the cargo bay of the shuttle. ""Maybe,"" said Lunney over thirty years later, ""we had gotten a little overconfident""."
file,{Y7I2-D6NH29YT-8221EMHK},03/30/2010 11:04:43,ACM2278,PC-8431,C:\526nhn8\VGU196NP.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Expecting them to say they were with the caravan, the Muslims were horrified to hear them say they were with the main Quraishi army. The death of the last of the Badr veterans occurred during the First Islamic civil war. Vesicular textures are up to 5%, suggesting that the lava erupted subaerially. As a result, volcano monitoring is less important than dealing with other natural processes, including tsunamis, earthquakes and landslides."
file,{T5F7-O7II56AN-7505TSPV},03/30/2010 11:15:05,ACM2278,PC-8431,C:\55X1537\RQYMRD38.pdf,File Open,False,False,"25-50-44-46-2D Smaller zones include the Garibaldi Lake volcanic field surrounding Garibaldi Lake and the Bridge River Cones on the northern flank of the upper Bridge River. The dacite volcanics composing Mount Fee contain brown volcanic glass as much as 70% and vesicular textures as much as 15%. The central portion contains at least five volcanoes situated at the Powder Mountain Icefield. However, its severe terrain makes it challenging to develop a proposed 100 megawatt power station in the area."
file,{L0I6-W9VP48GK-4058HTOD},03/31/2010 11:04:09,ACM2278,PC-8431,C:\526nhn8\VGU196NP.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Expecting them to say they were with the caravan, the Muslims were horrified to hear them say they were with the main Quraishi army. The death of the last of the Badr veterans occurred during the First Islamic civil war. Vesicular textures are up to 5%, suggesting that the lava erupted subaerially. As a result, volcano monitoring is less important than dealing with other natural processes, including tsunamis, earthquakes and landslides."
file,{D7W4-T8OQ03BR-7114NKSO},04/01/2010 17:00:43,ACM2278,PC-8431,C:\55X1537\NK1LT857.txt,File Open,False,False,"41-5A-58-31 Manning, feeling stifled in Portsmouth, had already made efforts to move to the capital, but her meeting with Miles made her more determined. In contrast, Manning was reticent and uncomfortable in social settings, and remained in the background. The couple's time in Bucharest coincided with the rise of fascist and totalitarian power within ostensibly neutral Romania, while war threatened from without, driving thousands of refugees within its borders. A portion of the southwestern flank of Mount Fee comprises no volcanic glass, but rather composed of an abnormal cryptocrystalline matrix. Microxenocrysts of orthoclase likely exist in andesite at Ring Mountain."
file,{E6B4-P4NE55KJ-0306AORN},04/07/2010 13:11:20,ACM2278,PC-8431,C:\526nhn8\VGU196NP.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Expecting them to say they were with the caravan, the Muslims were horrified to hear them say they were with the main Quraishi army. The death of the last of the Badr veterans occurred during the First Islamic civil war. Vesicular textures are up to 5%, suggesting that the lava erupted subaerially. As a result, volcano monitoring is less important than dealing with other natural processes, including tsunamis, earthquakes and landslides."
